date,prec,tmean,tmax,tmin,qt
2006-09-29,0.40,8.93,13.86,3.99,0.25208
2006-09-30,0.00,6.96,12.19,1.72,0.21181
2006-10-01,19.00,9.29,11.11,7.47,1.33542
2006-10-02,5.40,9.59,12.64,6.54,0.95278
2006-10-03,0.80,6.85,12.98,0.73,0.67986
2006-10-04,0.00,6.23,11.59,0.86,0.43750
2006-10-05,1.80,11.17,13.91,8.43,0.35764
2006-10-06,3.00,10.50,13.01,7.99,0.36181
2006-10-07,0.00,10.36,13.96,6.76,0.34722
2006-10-08,1.60,8.01,14.39,1.62,0.27847
2006-10-09,0.60,5.68,13.31,-1.95,0.27847
2006-10-10,0.40,12.02,13.72,10.32,0.24097
2006-10-11,19.40,9.58,14.18,4.99,1.18472
2006-10-12,0.20,9.62,16.29,2.95,1.27813
2006-10-13,0.00,9.43,13.88,4.97,0.46806
2006-10-14,0.00,7.09,11.32,2.87,0.36701
2006-10-15,0.00,5.86,10.59,1.13,0.32708
2006-10-16,0.00,8.51,10.87,6.16,0.30139
2006-10-17,0.80,9.71,11.17,8.24,0.30069
2006-10-18,7.20,10.47,12.60,8.33,0.58194
2006-10-19,21.60,10.19,12.18,8.20,2.08785
2006-10-20,21.40,7.71,10.71,4.72,2.68299
2006-10-21,4.00,6.99,13.57,0.40,1.71736
2006-10-22,0.20,5.63,11.48,-0.22,0.94514
2006-10-23,0.00,6.66,9.66,3.65,0.70451
2006-10-24,6.60,7.10,8.93,5.27,0.62153
2006-10-25,10.80,8.55,12.53,4.58,1.20382
2006-10-26,17.40,5.62,10.78,0.46,3.87118
2006-10-27,1.40,12.53,15.29,9.77,1.28021
2006-10-28,2.80,8.68,11.51,5.86,1.01563
2006-10-29,2.60,11.24,15.35,7.13,0.75208
2006-10-30,3.20,5.12,9.05,1.20,0.78090
2006-10-31,10.40,2.59,4.97,0.21,1.03854
2006-11-01,2.00,2.41,8.00,-3.19,0.92569
2006-11-02,0.00,2.17,8.65,-4.31,0.63993
2006-11-03,0.20,8.34,10.13,6.55,0.53403
2006-11-04,0.00,10.63,11.86,9.40,0.48924
2006-11-05,0.00,9.99,11.60,8.37,0.42465
2006-11-06,0.00,8.71,11.51,5.90,0.38368
2006-11-07,0.00,5.49,8.10,2.87,0.36007
2006-11-08,3.80,1.59,7.52,-4.34,0.43194
2006-11-09,0.00,4.31,10.94,-2.31,0.38194
2006-11-10,2.60,4.13,6.15,2.11,0.35243
2006-11-11,6.40,6.81,11.56,2.06,0.64861
2006-11-12,0.00,8.46,11.56,5.36,0.45833
2006-11-13,1.60,4.53,6.49,2.57,0.39479
2006-11-14,0.80,2.84,5.57,0.11,0.34965
2006-11-15,10.00,4.64,9.20,0.08,0.37986
2006-11-16,9.60,2.40,5.31,-0.51,1.99028
2006-11-17,7.00,0.91,5.46,-3.64,1.29722
2006-11-18,1.00,1.53,7.95,-4.88,0.92431
2006-11-19,7.20,5.23,7.95,2.50,0.85833
2006-11-20,1.80,5.14,7.10,3.19,1.71319
2006-11-21,1.60,1.07,5.56,-3.42,0.81875
2006-11-22,0.00,3.37,6.67,0.06,0.58611
2006-11-23,7.80,5.99,8.56,3.41,0.93333
2006-11-24,3.60,5.20,8.65,1.76,0.78472
2006-11-25,2.80,4.34,8.40,0.27,0.93646
2006-11-26,0.00,7.38,9.26,5.50,0.80139
2006-11-27,12.80,6.16,8.25,4.07,1.63889
2006-11-28,4.00,7.40,11.07,3.73,1.25174
2006-11-29,3.20,9.77,11.22,8.32,0.87986
2006-11-30,31.80,6.28,10.25,2.32,1.90000
2006-12-01,15.40,5.53,6.22,4.85,4.90243
2006-12-02,2.60,5.27,7.67,2.88,1.70382
2006-12-03,29.80,6.72,7.82,5.62,5.64028
2006-12-04,1.00,5.36,7.31,3.41,2.18750
2006-12-05,0.80,1.22,5.26,-2.83,1.11736
2006-12-06,1.60,3.45,5.26,1.65,0.86944
2006-12-07,3.80,3.29,5.78,0.79,1.16528
2006-12-08,0.20,1.76,5.02,-1.49,0.84757
2006-12-09,0.00,6.80,12.32,1.29,0.63542
2006-12-10,5.20,5.07,9.80,0.34,0.66215
2006-12-11,4.40,4.11,5.11,3.10,0.66979
2006-12-12,16.80,7.46,11.81,3.10,1.84549
2006-12-13,10.60,7.41,11.68,3.14,2.06563
2006-12-14,6.80,0.87,5.17,-3.43,1.84653
2006-12-15,0.60,-0.02,4.56,-4.61,0.88819
2006-12-16,0.20,-0.32,5.63,-6.28,0.68229
2006-12-17,0.00,-2.76,2.17,-7.70,0.60903
2006-12-18,0.00,-0.67,6.15,-7.49,0.49549
2006-12-19,0.40,-1.93,3.04,-6.90,0.44792
2006-12-20,0.20,2.28,8.81,-4.26,0.40382
2006-12-21,0.00,5.64,10.12,1.16,0.42361
2006-12-22,0.00,-0.10,6.71,-6.92,0.50417
2006-12-23,0.20,-2.71,2.99,-8.42,0.43194
2006-12-24,0.00,-2.02,4.32,-8.35,0.30313
2006-12-25,0.20,-2.80,1.65,-7.26,0.38924
2006-12-26,0.20,-3.15,0.67,-6.97,0.30104
2006-12-27,0.00,-1.19,5.97,-8.34,0.30660
2006-12-28,0.20,7.17,9.71,4.62,0.29236
2006-12-29,17.00,5.38,9.86,0.91,1.01215
2006-12-30,7.40,3.67,5.16,2.18,2.38403
2006-12-31,16.60,3.05,4.60,1.50,1.84722
2007-01-01,2.20,2.37,5.38,-0.64,1.65625
2007-01-02,0.00,7.31,10.43,4.19,0.66806
2007-01-03,1.20,5.28,7.76,2.80,0.60382
2007-01-04,0.60,5.59,7.71,3.46,0.56632
2007-01-05,0.60,5.11,6.76,3.46,0.48646
2007-01-06,0.20,4.20,6.65,1.74,0.45486
2007-01-07,6.80,4.11,6.59,1.62,0.49271
2007-01-08,1.20,4.20,9.73,-1.32,0.81354
2007-01-09,10.20,-0.46,3.14,-4.06,1.38160
2007-01-10,3.20,3.23,5.81,0.64,0.64618
2007-01-11,28.80,7.41,11.21,3.61,3.59340
2007-01-12,5.40,4.64,8.15,1.14,1.34375
2007-01-13,7.80,4.46,7.79,1.14,1.28993
2007-01-14,3.40,5.28,8.61,1.94,1.13403
2007-01-15,6.80,-0.41,4.03,-4.86,0.73472
2007-01-16,0.00,1.41,3.06,-0.24,0.64479
2007-01-17,1.60,1.26,2.58,-0.05,0.59757
2007-01-18,4.80,1.97,4.38,-0.43,0.58681
2007-01-19,6.00,0.94,4.67,-2.80,0.59931
2007-01-20,1.80,-0.19,1.90,-2.27,1.63472
2007-01-21,1.80,-1.08,0.75,-2.92,0.65208
2007-01-22,1.00,-0.14,1.87,-2.15,0.54375
2007-01-23,2.40,0.38,2.23,-1.46,0.47639
2007-01-24,0.80,-0.63,5.24,-6.50,0.51389
2007-01-25,0.20,4.32,5.77,2.87,0.46979
2007-01-26,1.00,3.55,5.80,1.31,0.85278
2007-01-27,0.40,7.65,9.57,5.73,0.63299
2007-01-28,0.60,4.06,9.43,-1.30,0.52986
2007-01-29,0.00,6.09,9.10,3.08,0.47153
2007-01-30,0.20,10.47,11.83,9.10,0.40903
2007-01-31,0.00,9.83,11.50,8.16,0.38160
2007-02-01,0.00,4.63,8.52,0.74,0.35417
2007-02-02,0.40,3.60,12.28,-5.07,0.32465
2007-02-03,0.00,0.86,7.08,-5.36,0.30417
2007-02-04,0.20,-1.49,1.25,-4.23,0.28368
2007-02-05,0.00,-1.53,2.05,-5.12,0.28993
2007-02-06,0.00,-3.78,2.74,-10.30,0.26806
2007-02-07,2.40,-1.96,0.38,-4.29,0.27778
2007-02-08,0.80,-0.11,1.69,-1.92,0.28576
2007-02-09,3.00,0.22,1.11,-0.67,0.28889
2007-02-10,3.80,1.95,3.39,0.51,0.26806
2007-02-11,26.00,0.38,3.56,-2.80,0.79097
2007-02-12,3.40,1.57,6.95,-3.81,1.59444
2007-02-13,0.20,3.43,6.71,0.15,1.06007
2007-02-14,0.20,5.02,7.20,2.84,0.87882
2007-02-15,20.20,6.12,7.51,4.73,4.54514
2007-02-16,1.40,2.22,9.57,-5.14,3.02431
2007-02-17,0.00,-0.04,6.77,-6.85,1.02049
2007-02-18,0.00,3.46,5.30,1.62,0.72292
2007-02-19,0.40,3.73,8.33,-0.87,0.66458
2007-02-20,0.80,1.48,4.45,-1.49,0.66250
2007-02-21,5.80,4.13,6.76,1.51,0.85903
2007-02-22,4.80,5.33,7.47,3.19,1.01632
2007-02-23,0.80,6.60,8.60,4.60,0.99826
2007-02-24,0.40,4.25,5.27,3.24,0.70556
2007-02-25,2.20,-0.27,4.60,-5.13,0.60313
2007-02-26,0.40,1.84,6.83,-3.15,0.56979
2007-02-27,4.60,6.04,9.44,2.64,0.79757
2007-02-28,0.40,1.92,3.83,0.01,0.89201
2007-03-01,8.60,0.15,5.62,-5.33,0.81389
2007-03-02,1.00,3.48,8.32,-1.36,0.62188
2007-03-03,0.20,0.49,6.22,-5.24,0.56875
2007-03-04,24.60,4.61,6.38,2.84,2.07986
2007-03-05,12.00,5.84,7.85,3.83,1.94653
2007-03-06,7.80,3.78,9.70,-2.14,3.95868
2007-03-07,0.00,2.65,8.28,-2.99,0.94896
2007-03-08,1.20,4.62,6.96,2.29,0.71563
2007-03-09,0.60,9.31,12.80,5.83,0.65486
2007-03-10,0.00,7.34,11.05,3.63,0.54479
2007-03-11,2.80,4.73,8.36,1.11,0.50208
2007-03-12,1.80,5.40,9.78,1.03,0.63889
2007-03-13,0.20,6.28,9.45,3.10,0.48438
2007-03-14,0.20,5.51,10.97,0.04,0.42083
2007-03-15,0.40,6.12,9.67,2.57,0.38264
2007-03-16,2.00,6.94,11.11,2.77,0.36319
2007-03-17,2.40,1.47,4.34,-1.39,0.36979
2007-03-18,2.20,-0.42,1.39,-2.23,0.49271
2007-03-19,3.00,-1.94,-0.54,-3.34,0.48125
2007-03-20,0.20,-2.05,4.36,-8.46,0.42535
2007-03-21,1.20,1.60,7.96,-4.76,0.45347
2007-03-22,0.00,0.42,8.98,-8.14,1.74965
2007-03-23,0.20,2.42,9.06,-4.22,0.74375
2007-03-24,0.00,5.45,13.05,-2.15,0.58542
2007-03-25,0.00,6.13,12.79,-0.53,0.47014
2007-03-26,0.00,4.03,13.62,-5.56,0.41944
2007-03-27,0.20,3.75,11.88,-4.39,0.38819
2007-03-28,6.80,3.44,5.19,1.70,0.37535
2007-03-29,4.40,6.24,8.63,3.86,0.81563
2007-03-30,0.00,4.68,10.13,-0.76,0.48750
2007-03-31,0.00,4.76,13.01,-3.50,0.39444
2007-04-01,0.00,1.85,8.76,-5.05,0.34306
2007-04-02,0.00,5.71,10.66,0.76,0.31076
2007-04-03,0.00,7.99,19.45,-3.47,0.30174
2007-04-04,0.00,8.60,16.80,0.40,0.27049
2007-04-05,0.00,6.13,11.85,0.40,0.24097
2007-04-06,0.00,7.80,15.64,-0.04,0.22778
2007-04-07,0.00,6.26,12.17,0.34,0.22396
2007-04-08,0.00,11.01,14.82,7.20,0.20938
2007-04-09,0.00,11.65,16.25,7.05,0.19826
2007-04-10,0.00,10.13,14.31,5.96,0.18681
2007-04-11,0.00,8.63,16.99,0.28,0.17708
2007-04-12,0.00,6.93,17.47,-3.61,0.17326
2007-04-13,0.00,11.60,21.34,1.87,0.16042
2007-04-14,0.00,12.84,21.23,4.46,0.15069
2007-04-15,0.00,6.92,13.90,-0.07,0.14479
2007-04-16,0.00,5.43,11.23,-0.36,0.13507
2007-04-17,0.80,5.88,13.13,-1.38,0.13194
2007-04-18,0.20,4.41,8.33,0.49,0.13472
2007-04-19,1.20,3.01,5.88,0.15,0.13715
2007-04-20,0.60,8.84,11.83,5.85,0.13889
2007-04-21,1.00,13.48,16.75,10.21,0.13958
2007-04-22,0.00,10.31,14.17,6.45,0.14549
2007-04-23,1.80,12.01,17.31,6.70,0.13750
2007-04-24,0.00,9.91,14.76,5.06,0.16424
2007-04-25,10.40,9.27,14.82,3.73,0.34826
2007-04-26,0.00,6.84,15.73,-2.04,0.23958
2007-04-27,0.00,5.65,16.18,-4.87,0.16181
2007-04-28,0.00,6.94,15.71,-1.82,0.13333
2007-04-29,0.00,6.83,16.51,-2.84,0.11597
2007-04-30,0.20,6.73,18.29,-4.84,0.11007
2007-05-01,0.00,7.36,18.48,-3.76,0.09792
2007-05-02,0.00,7.23,17.33,-2.87,0.09201
2007-05-03,0.20,7.25,9.19,5.32,0.08819
2007-05-04,0.00,11.41,16.49,6.34,0.08611
2007-05-05,0.20,9.15,12.00,6.30,0.08611
2007-05-06,1.80,9.03,12.78,5.27,0.08681
2007-05-07,0.20,8.76,12.47,5.05,0.08611
2007-05-08,3.00,7.75,13.04,2.47,0.08611
2007-05-09,0.60,4.47,7.50,1.44,0.08819
2007-05-10,13.00,3.87,6.31,1.42,0.26493
2007-05-11,0.80,6.48,8.66,4.30,0.20313
2007-05-12,11.40,5.88,7.64,4.12,0.49444
2007-05-13,2.40,4.59,9.93,-0.75,0.33889
2007-05-14,1.40,4.47,12.09,-3.15,0.26528
2007-05-15,0.00,5.95,11.89,0.01,0.20903
2007-05-16,0.00,10.98,16.20,5.76,0.15799
2007-05-17,0.00,9.86,13.59,6.13,0.14375
2007-05-18,3.80,8.97,12.70,5.24,0.12951
2007-05-19,6.00,7.27,14.19,0.35,0.34653
2007-05-20,0.00,6.61,15.40,-2.18,0.20868
2007-05-21,0.20,7.88,13.04,2.72,0.14167
2007-05-22,1.00,12.14,18.47,5.82,0.11563
2007-05-23,0.00,9.54,16.70,2.37,0.10764
2007-05-24,0.00,6.17,12.57,-0.23,0.09306
2007-05-25,1.20,5.53,12.86,-1.80,0.09063
2007-05-26,0.00,4.88,10.68,-0.93,0.08715
2007-05-27,0.40,5.38,9.65,1.10,0.07917
2007-05-28,1.80,6.51,8.65,4.38,0.08403
2007-05-29,13.00,7.75,9.97,5.53,0.12257
2007-05-30,22.20,9.48,16.84,2.11,1.46597
2007-05-31,0.00,9.23,18.97,-0.51,0.65382
2007-06-01,0.00,10.15,16.20,4.10,0.26319
2007-06-02,0.00,14.52,17.73,11.30,0.17917
2007-06-03,0.60,11.28,13.01,9.55,0.16076
2007-06-04,0.20,12.04,15.53,8.54,0.15625
2007-06-05,0.00,9.53,16.79,2.28,0.15382
2007-06-06,0.00,9.99,18.16,1.82,0.13160
2007-06-07,18.20,13.25,18.22,8.28,0.11632
2007-06-08,0.00,14.52,20.64,8.40,1.15174
2007-06-09,0.00,13.68,15.05,12.30,0.31181
2007-06-10,0.40,13.61,19.36,7.87,0.21771
2007-06-11,0.00,10.96,14.30,7.61,0.20243
2007-06-12,5.40,3.94,8.81,-0.93,0.16285
2007-06-13,5.40,5.06,11.88,-1.77,0.48819
2007-06-14,0.00,8.64,11.48,5.81,0.28958
2007-06-15,4.20,7.98,9.02,6.95,0.19201
2007-06-16,10.00,10.56,12.35,8.77,0.68819
2007-06-17,0.00,11.16,14.55,7.78,0.72569
2007-06-18,0.20,11.86,14.54,9.17,0.37813
2007-06-19,0.00,14.20,17.77,10.62,0.27292
2007-06-20,10.80,12.33,19.46,5.21,0.54201
2007-06-21,2.00,11.98,18.06,5.91,0.42049
2007-06-22,13.20,11.52,13.47,9.56,0.63854
2007-06-23,18.40,9.24,10.39,8.08,1.32674
2007-06-24,16.20,8.25,10.37,6.13,3.10417
2007-06-25,0.20,7.12,13.77,0.47,1.31111
2007-06-26,0.80,6.01,11.78,0.23,0.73299
2007-06-27,1.40,9.50,14.62,4.39,0.57882
2007-06-28,5.60,8.24,13.63,2.85,0.48056
2007-06-29,3.20,8.48,16.34,0.62,0.80625
2007-06-30,3.60,12.35,15.26,9.44,0.46806
2007-07-01,2.60,14.34,17.81,10.86,0.55764
2007-07-02,5.20,13.13,17.40,8.86,0.58021
2007-07-03,6.40,13.22,17.37,9.06,0.71806
2007-07-04,18.00,13.32,16.71,9.92,2.75486
2007-07-05,7.60,13.65,16.42,10.87,1.09549
2007-07-06,13.60,12.30,13.85,10.75,2.10903
2007-07-07,4.20,10.50,16.72,4.28,1.28264
2007-07-08,0.20,9.91,18.21,1.60,0.79896
2007-07-09,0.00,10.57,17.46,3.67,0.57431
2007-07-10,0.40,11.84,17.11,6.58,0.47882
2007-07-11,0.00,12.26,18.46,6.06,0.42813
2007-07-12,1.20,11.26,17.09,5.43,0.38785
2007-07-13,12.20,13.10,16.48,9.71,0.38993
2007-07-14,14.40,10.59,17.89,3.29,3.03924
2007-07-15,1.80,10.71,15.64,5.79,0.71146
2007-07-16,10.00,13.40,18.92,7.89,1.25764
2007-07-17,22.00,10.05,13.46,6.64,2.49653
2007-07-18,2.00,9.60,11.45,7.74,1.18368
2007-07-19,1.40,10.33,14.66,6.00,1.06354
2007-07-20,0.00,8.05,11.06,5.03,0.74896
2007-07-21,6.40,10.52,12.20,8.84,0.64514
2007-07-22,11.20,11.29,14.79,7.80,2.62674
2007-07-23,2.20,11.66,16.44,6.88,1.07257
2007-07-24,0.00,13.81,17.60,10.02,0.83403
2007-07-25,2.40,11.75,14.85,8.65,0.62847
2007-07-26,11.00,11.67,15.83,7.50,1.10243
2007-07-27,0.00,11.38,14.45,8.30,1.15243
2007-07-28,0.00,10.48,14.03,6.93,0.56285
2007-07-29,1.60,11.37,15.49,7.25,0.46250
2007-07-30,0.00,12.30,18.50,6.09,0.41146
2007-07-31,0.00,12.13,18.26,6.00,0.36840
2007-08-01,0.40,10.64,15.85,5.42,0.34826
2007-08-02,0.00,10.38,17.00,3.76,0.31493
2007-08-03,0.20,16.02,19.35,12.69,0.29861
2007-08-04,1.40,12.51,15.09,9.93,0.29931
2007-08-05,45.20,11.49,14.43,8.55,2.03993
2007-08-06,9.40,9.71,14.60,4.83,4.77847
2007-08-07,0.00,10.48,18.99,1.98,1.13368
2007-08-08,0.00,9.30,17.51,1.08,0.65660
2007-08-09,0.00,11.29,16.76,5.83,0.51701
2007-08-10,0.40,10.06,14.98,5.13,0.45903
2007-08-11,5.60,11.48,15.06,7.91,0.53750
2007-08-12,11.00,10.95,16.15,5.75,1.24375
2007-08-13,0.40,10.47,15.13,5.81,0.71840
2007-08-14,3.00,11.70,14.91,8.48,0.47986
2007-08-15,1.80,11.25,14.48,8.01,0.55521
2007-08-16,0.20,10.98,15.36,6.60,0.43299
2007-08-17,0.00,10.12,13.16,7.08,0.36771
2007-08-18,27.40,8.19,10.03,6.34,1.46285
2007-08-19,5.20,9.39,12.29,6.49,3.06667
2007-08-20,0.00,11.56,16.96,6.16,0.79861
2007-08-21,0.20,12.17,21.04,3.31,0.61597
2007-08-22,0.00,12.11,22.05,2.18,0.52465
2007-08-23,0.80,15.96,22.27,9.65,0.43750
2007-08-24,0.00,15.81,20.89,10.72,0.39826
2007-08-25,0.20,10.69,15.31,6.07,0.35035
2007-08-26,0.00,10.73,14.03,7.43,0.31493
2007-08-27,0.40,9.09,14.16,4.03,0.30069
2007-08-28,2.00,11.10,14.89,7.31,0.30833
2007-08-29,0.80,15.08,17.79,12.37,0.36979
2007-08-30,0.00,13.65,16.54,10.76,0.31181
2007-08-31,0.00,13.53,18.64,8.41,0.27014
2007-09-01,0.00,8.81,15.69,1.92,0.24618
2007-09-02,0.20,7.14,12.79,1.50,0.22396
2007-09-03,0.40,9.32,18.18,0.45,0.21215
2007-09-04,0.00,18.13,21.56,14.70,0.20000
2007-09-05,0.20,12.57,18.29,6.85,0.19653
2007-09-06,0.00,13.61,20.68,6.53,0.18611
2007-09-07,0.20,11.18,16.15,6.21,0.17292
2007-09-08,0.00,8.81,15.12,2.50,0.16076
2007-09-09,0.00,10.96,13.95,7.97,0.16146
2007-09-10,0.00,9.16,17.13,1.20,0.15833
2007-09-11,0.00,10.60,17.02,4.19,0.14757
2007-09-12,0.00,11.01,16.17,5.86,0.14722
2007-09-13,1.00,5.45,12.81,-1.91,0.14514
2007-09-14,0.40,6.19,15.89,-3.51,0.14063
2007-09-15,3.80,11.70,16.14,7.25,0.15451
2007-09-16,10.00,4.53,7.90,1.17,0.15451
2007-09-17,4.00,6.23,11.30,1.17,0.29097
2007-09-18,0.00,7.62,13.44,1.80,0.31563
2007-09-19,0.00,9.20,14.16,4.25,0.26771
2007-09-20,0.20,9.52,14.49,4.54,0.21076
2007-09-21,0.40,12.46,15.65,9.26,0.18090
2007-09-22,0.00,12.77,16.71,8.83,0.16250
2007-09-23,0.20,8.80,13.28,4.33,0.15139
2007-09-24,6.60,6.09,9.13,3.05,0.14201
2007-09-25,1.60,4.80,7.27,2.33,0.16458
2007-09-26,3.80,4.97,7.83,2.10,0.29236
2007-09-27,0.20,6.39,8.72,4.05,0.29653
2007-09-28,0.40,8.72,11.72,5.73,0.24688
2007-09-29,2.20,6.78,11.83,1.72,0.20590
